bucket_start,price_open,price_high,price_low,price_close,price_vwap,price_unit,price_source,price_trade_count,price_staleness_seconds,tvl_token_close,tvl_usd_close,tvl_snapshot_block,volume_token,volume_usd,swap_count,active_trader_count,liquidity_added_token,liquidity_removed_token,net_lp_flow_token,gross_lp_activity_token,recycling_share,lp_add_event_count,lp_remove_event_count,active_lp_count,lp_identity_coverage,withdrawal_amount_coverage,actual_transfer_in_token,actual_transfer_out_token,actual_transfer_net_token,pool_transfer_event_count,price_return,tvl_change,net_lp_flow_ratio,gross_lp_activity_ratio,actual_transfer_net_ratio,withdrawal_ratio,volume_turnover,close_vwap_gap,measured_pool_count,verified_pool_count,data_coverage,is_imputed
2024-04-20T19:00:00+00:00,1.5573796894528984e-05,1.5700662441365822e-05,1.5573796894528984e-05,1.5700662441365822e-05,1.5651320054034134e-05,WETH,pool_swap_ratio,2,313,114713779.42873678,,19698844,1636.48576305,,2,1,0.0,0.0,0.0,0.0,,0,0,,,,1000.0,636.48576305,363.51423695000005,2,,,,,,,,0.0031526022828323175,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-20T20:00:00+00:00,1.5816684598098556e-05,1.6047403377103828e-05,1.5590957818201876e-05,1.5719436190089974e-05,1.5792817497358928e-05,WETH,pool_swap_ratio,10,1393,114709076.3961042,,19699053,141639.7059456,,10,7,0.0,0.0,0.0,0.0,,0,0,,,,68468.33665652,73171.36928907999,-4703.032632559989,10,0.0011950154058095754,-4.099881519059394e-05,0.0,0.0,-4.099797475055416e-05,0.0,0.0012347226867683346,-0.0046464987821980275,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-20T21:00:00+00:00,1.579598303462385e-05,1.5885266550239886e-05,1.5710053338424877e-05,1.5885266550239886e-05,1.5769658376006685e-05,WETH,pool_swap_ratio,5,145,114698500.33032395,,19699454,56757.70527763,,5,2,0.0,0.0,0.0,0.0,,0,0,,,,23090.819748679998,33666.88552895,-10576.06578027,5,0.010494126989401978,-9.220328237337005e-05,0.0,0.0,-9.219903178149196e-05,0.0,0.0004947969860871239,0.007331051280673018,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-20T22:00:00+00:00,1.590198406033766e-05,1.592887388205497e-05,1.5598692148198407e-05,1.5657563578720163e-05,1.566193272012571e-05,WETH,pool_swap_ratio,13,241,114900404.5854114,,19699743,254329.12241419998,,13,6,0.0,0.0,0.0,0.0,,0,0,,,,228116.68875083,26212.433663370004,201904.25508746,13,-0.014437951575666897,0.0017587567084097876,0.0,0.0,0.0017603042280935615,0.0,0.0022173709480224177,-0.00027896566047269644,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-20T23:00:00+00:00,1.569292771853336e-05,1.5740107241624176e-05,1.5617761119270765e-05,1.5740107241624176e-05,1.568360438459025e-05,WETH,pool_swap_ratio,10,1,114787919.4101898,,19700062,249170.66882899,,10,8,0.0,0.0,0.0,0.0,,0,0,,,,68342.74680369,180827.92202529998,-112485.17522160998,10,0.005257960282728241,-0.0009794593147571275,0.0,0.0,-0.000978979801050169,0.0,0.0021685795600812578,0.003602670384203366,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-21T00:00:00+00:00,1.5742462547193475e-05,1.591950330201168e-05,1.5561314923018018e-05,1.5561314923018018e-05,1.567497743470177e-05,WETH,pool_swap_ratio,19,145,114906487.33380899,,19700350,296309.43523882993,,19,7,0.0,0.0,0.0,0.0,,0,0,,,,207438.67942902003,88870.75580981,118567.92361921004,19,-0.011424034483516447,0.0010323972257849788,0.0,0.0,0.0010329303312442883,0.0,0.002581364282594762,-0.007251207356262057,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-21T01:00:00+00:00,1.5671692195104454e-05,1.6072828867566554e-05,1.566024083114611e-05,1.570523415915474e-05,1.5843909860883488e-05,WETH,pool_swap_ratio,27,277,114718817.12183405,,19700639,1072238.89274503,,27,10,29574.1327822,103393.6120804,-73819.47929819999,132967.7448626,0.44483168173995785,1,1,,,1.0,508879.27522250003,696549.4871974599,-187670.21197495988,29,0.009206020926485948,-0.0016345781594525812,-0.000642430910656513,0.0011571822265902373,-0.0016332429641658847,0.0008998065686233752,0.009331404323849215,-0.008752618699953696,2,2,price=observed;tvl=observed;lp_amount=quantified,False
2024-04-21T02:00:00+00:00,1.5690917160814767e-05,1.5890601786174375e-05,1.5193119331096613e-05,1.576837576626411e-05,1.5749745720550812e-05,WETH,pool_swap_ratio,19,241,114627377.36881049,,19700940,693083.72614226,,19,9,0.0,0.0,0.0,0.0,,0,0,,,,300821.9865593499,392261.73958290997,-91439.75302356004,18,0.004012357779662194,-0.0007973950304404847,0.0,0.0,-0.0007970771955088143,0.0,0.006041587104286378,0.0011828791425494423,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-21T03:00:00+00:00,1.5763578636398746e-05,1.5816488956661766e-05,1.5713344852548783e-05,1.5713344852548783e-05,1.5737963578322868e-05,WETH,pool_swap_ratio,4,1537,114701586.799726,,19701129,78141.54250435,,4,4,0.0,0.0,0.0,0.0,,0,0,,,,76175.48670993,1966.05579442,74209.43091551,4,-0.0034960585815863336,0.0006471876221548366,0.0,0.0,0.0006473970932506217,0.0,0.0006817005177823418,-0.001564289156698373,2,2,price=observed;tvl=observed;lp_amount=none,False
2024-04-21T04:00:00+00:00,1.5803582556295535e-05,1.5828915325225176e-05,1.5725281446540484e-05,1.5734444838743835e-05,1.5769854801880095e-05,WETH,pool_swap_ratio,6,1129,114830109.1743569,,19701458,114009.91709355,,6,4,120651.29929571,0.0,120651.29929571,120651.29929571,0.0,1,0,,,,181591.79551008,53069.420879180005,128522.3746309,7,0.0013419060333606154,0.0011198661476110644,0.0010518712309217873,0.0010518712309217873,0.0011204934318415813,0.0,0.0009939698331516225,-0.002245420999820391,2,2,price=observed;tvl=observed;lp_amount=quantified,False
