bucket_start,price_open,price_high,price_low,price_close,price_vwap,price_unit,price_source,price_trade_count,price_staleness_seconds,tvl_token_close,tvl_usd_close,tvl_snapshot_block,volume_token,volume_usd,swap_count,active_trader_count,liquidity_added_token,liquidity_removed_token,net_lp_flow_token,gross_lp_activity_token,recycling_share,lp_add_event_count,lp_remove_event_count,active_lp_count,lp_identity_coverage,withdrawal_amount_coverage,actual_transfer_in_token,actual_transfer_out_token,actual_transfer_net_token,pool_transfer_event_count,price_return,tvl_change,net_lp_flow_ratio,gross_lp_activity_ratio,actual_transfer_net_ratio,withdrawal_ratio,volume_turnover,close_vwap_gap,measured_pool_count,verified_pool_count,data_coverage,is_imputed
2022-05-14T02:00:00+00:00,0.00039643097499295147,0.00039643097499295147,0.000392865314895075,0.00039491150919968986,0.00039505412576245177,WETH,pool_swap_ratio,4,239,185190.116,,14771190,1751.3722,,4,4,0.0,0.0,0.0,0.0,,0,0,,,,822.0736999999999,929.2985,-107.22480000000007,4,,,,,,,,-0.00036100512173276034,1,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T03:00:00+00:00,0.00039212637842845786,0.0004126512048384314,0.000381046230127054,0.00039920897224778637,0.0003974215855509445,WETH,pool_swap_ratio,15,132,184140.2735,,14771447,29652.7341,,15,11,0.0,0.0,0.0,0.0,,0,0,,,,14301.445800000001,15351.2883,-1049.8424999999988,15,0.010823307294653266,-0.005685128315898333,0.0,0.0,-0.005668998554976869,0.0,0.16012050070749997,0.0044974575157110674,1,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T04:00:00+00:00,0.00042340293318817227,0.0004545819579713532,0.00039942124471465773,0.00039942124471465773,0.00042866319965528755,WETH,pool_swap_ratio,7,545,183787.085,,14771652,24849.629899999996,,7,6,0.0,0.0,0.0,0.0,,0,0,,,,12248.2207,12601.4092,-353.1885000000002,7,0.0005315913857543998,-0.001919882282883913,0.0,0.0,-0.001918040487758916,0.0,0.13494945688782195,-0.06821662079727153,1,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T05:00:00+00:00,0.00039858308106158224,0.00039858308106158224,0.00039858308106158224,0.00039858308106158224,0.00039858308106158224,WETH,pool_swap_ratio,1,1974,1245521.8695999999,,14771804,76.8914,,1,1,2739.6734,2671.0219,68.65149999999994,5410.6953,0.9873118894719501,1,3,,,1.0,2816.5648,2739.6734,76.89139999999998,5,-0.0021006501699751164,1.913531952581441,0.00037353821679036883,0.029440019139538563,0.0004183721614606379,0.014533240461374096,0.000418372161460638,0.0,2,2,price=observed;tvl=observed;lp_amount=quantified,False
2022-05-14T06:00:00+00:00,0.0003867595996647273,0.0003892320691820457,0.0003735625092879215,0.0003886960161700925,0.00038205681933314373,WETH,pool_swap_ratio,9,563,1248762.8070999999,,14772150,26510.664499999995,,9,5,0.0,0.0,0.0,0.0,,0,0,,,,14875.801000000001,11634.863500000001,3240.9375,9,-0.025118372277656488,0.00259869240601669,0.0,0.0,0.0026020719339443065,0.0,0.021284784432178547,0.017377511671005097,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T07:00:00+00:00,0.00039285541822185684,0.00039285541822185684,0.00039285541822185684,0.00039285541822185684,0.00039285541822185684,WETH,pool_swap_ratio,1,8,1246505.7439,,14772432,2257.0632,,1,1,0.0,0.0,0.0,0.0,,0,0,,,,0.0,2257.0632,-2257.0632,1,0.010644062921472722,-0.001809074870648856,0.0,0.0,-0.0018074394810344927,0.0,0.0018074394810344927,0.0,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T08:00:00+00:00,0.0003925783870646232,0.00039489896485904875,0.0003924965639335011,0.0003924965639335011,0.00039373027655787443,WETH,pool_swap_ratio,4,1645,1247211.4046999998,,14772567,3197.4374000000007,,4,4,0.0,0.0,0.0,0.0,,0,0,,,,1951.5491,1245.8883,705.6607999999999,4,-0.0009138687403470115,0.0005659509694043728,0.0,0.0,0.0005661111498709716,0.0,0.0025651204702804107,-0.0031333953668964964,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T09:00:00+00:00,0.0003881079188808809,0.00039506508737788157,0.0003773868536349232,0.00039110526162026955,0.0003870373711840193,WETH,pool_swap_ratio,13,382,1247609.6022,,14772926,24507.8721,,13,7,0.0,0.0,0.0,0.0,,0,0,,,,12453.0348,12054.837300000001,398.1974999999984,12,-0.0035510478150507225,0.0003192192965188741,0.0,0.0,0.0003192702524202619,0.0,0.019650134698611935,0.01051032985214273,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T10:00:00+00:00,0.0003843291818501247,0.00038596514834709074,0.0003843291818501247,0.00038596514834709074,0.00038437878381623365,WETH,pool_swap_ratio,3,1198,1248888.891,,14773144,5442.351000000001,,3,3,0.0,0.0,0.0,0.0,,0,0,,,,3360.8199,2081.5311,1279.2887999999998,3,-0.013229658927272951,0.001024866560472484,0.0,0.0,0.0010253919156634715,0.0,0.0043622227581473485,0.00412708660740102,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-05-14T11:00:00+00:00,0.0003853722310904325,0.00039087680794453106,0.0003817446572926137,0.00039087680794453106,0.000383931694879013,WETH,pool_swap_ratio,7,437,1248310.9545,,14773467,6792.885699999999,,7,6,0.0,0.0,0.0,0.0,,0,0,,,,3107.4746,3685.4111,-577.9364999999998,7,0.012645365012797019,-0.000462867648626428,0.0,0.0,-0.0004627605419223797,0.0,0.005439143344898244,0.01808944965511805,2,2,price=observed;tvl=observed;lp_amount=none,False
