bucket_start,price_open,price_high,price_low,price_close,price_vwap,price_unit,price_source,price_trade_count,price_staleness_seconds,tvl_token_close,tvl_usd_close,tvl_snapshot_block,volume_token,volume_usd,swap_count,active_trader_count,liquidity_added_token,liquidity_removed_token,net_lp_flow_token,gross_lp_activity_token,recycling_share,lp_add_event_count,lp_remove_event_count,active_lp_count,lp_identity_coverage,withdrawal_amount_coverage,actual_transfer_in_token,actual_transfer_out_token,actual_transfer_net_token,pool_transfer_event_count,price_return,tvl_change,net_lp_flow_ratio,gross_lp_activity_ratio,actual_transfer_net_ratio,withdrawal_ratio,volume_turnover,close_vwap_gap,measured_pool_count,verified_pool_count,data_coverage,is_imputed
2026-08-31T14:00:00+00:00,0.00012395768572785076,0.00012593003378517643,0.00012309223849411909,0.00012593003378517643,0.00012449828033268872,WETH,pool_swap_ratio,20,241,918955.1461355559,,25875996,37594.96669928502,,20,9,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,,,,,,,,0.011500186578173865,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T15:00:00+00:00,0.00012608142621578925,0.00012861389370985658,0.00012608142621578925,0.0001264167269609052,0.0001272720843173819,WETH,pool_swap_ratio,33,133,905547.4722603213,,25876305,58470.921855280736,,33,12,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.003857341205822831,-0.014697611392177498,0.0,0.0,0.0,0.0,0.06362761240433343,-0.0067206988953184554,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T16:00:00+00:00,0.00012630519988069563,0.00012646920154735667,0.0001257116194650859,0.00012646920154735667,0.00012605321908479603,WETH,pool_swap_ratio,9,157,912798.9855789073,,25876603,11947.460705178402,,9,5,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.0004150059871986068,0.007975984697715252,0.0,0.0,0.0,0.0,0.013193632659982534,0.0033000542594696647,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T17:00:00+00:00,0.00012657277072597884,0.00012675975022063708,0.00012597886425993261,0.00012675975022063708,0.00012664994643602992,WETH,pool_swap_ratio,6,61,909649.766955393,,25876908,3151.5338672519697,,6,5,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.002294751834271031,-0.0034560332669987663,0.0,0.0,0.0,0.0,0.003452604480331704,0.000866986427527694,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T18:00:00+00:00,0.00012681869009302895,0.0001287268650923031,0.00012606313383351815,0.0001273287559320475,0.00012772529594757079,WETH,pool_swap_ratio,18,445,894571.3624026995,,25877174,36320.26146623224,,18,6,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.004478806784296777,-0.016714975087194876,0.0,0.0,0.0,0.0,0.039927742286788595,-0.003104631800470159,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T19:00:00+00:00,0.00012726176862617273,0.0001308277640732637,0.00012726176862617273,0.00012928175552211492,0.0001294719086189356,WETH,pool_swap_ratio,38,565,871738.0355202303,,25877461,51477.078383965,,38,13,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.015221802790191669,-0.025855718071004154,0.0,0.0,0.0,0.0,0.0575438478666525,-0.001468682271305255,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T20:00:00+00:00,0.00012923097772940718,0.00013565448813717564,0.0001292308775196142,0.00013484001296999154,0.0001322471652003361,WETH,pool_swap_ratio,56,397,825080.4625361747,,25877775,79863.52112139382,,56,22,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.04209481264899895,-0.055008048867286524,0.0,0.0,0.0,0.0,0.09161412932238683,0.019606074472202417,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T21:00:00+00:00,0.00013570813931143295,0.0001370454120829047,0.00013495040532534176,0.00013624827035735152,0.00013621280079039412,WETH,pool_swap_ratio,37,373,822791.4822236997,,25878077,9904.440870191427,,37,14,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.01038975228396563,-0.00277810638372189,0.0,0.0,0.0,0.0,0.012004212097989386,0.0002603981912976394,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T22:00:00+00:00,0.00013617885375153077,0.00013721715265485425,0.00013504591836636037,0.00013721715265485425,0.00013611308488449935,WETH,pool_swap_ratio,21,109,822422.1948959291,,25878396,4458.833393051668,,21,8,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.007085987989933714,-0.00044892324821787935,0.0,0.0,0.0,0.0,0.005419153563672169,0.008111400687830894,1,1,price=observed;tvl=observed;lp_amount=none,False
2026-08-31T23:00:00+00:00,0.0001373232779313323,0.00013829938166764176,0.00013645965888696527,0.00013651348913057616,0.00013785955791270388,WETH,pool_swap_ratio,17,529,952329.9322855027,,25878694,6829.621002516466,,17,11,129998.94206845755,0.0,129998.94206845755,129998.94206845755,0.0,1,0,1,1.0,,0.0,0.0,0.0,0,-0.005141295615849772,0.14665765998365565,0.15806837762313536,0.15806837762313536,0.0,0.0,0.008304276130802502,-0.00976405845563555,1,1,price=observed;tvl=observed;lp_amount=quantified,False
