bucket_start,price_open,price_high,price_low,price_close,price_vwap,price_unit,price_source,price_trade_count,price_staleness_seconds,tvl_token_close,tvl_usd_close,tvl_snapshot_block,volume_token,volume_usd,swap_count,active_trader_count,liquidity_added_token,liquidity_removed_token,net_lp_flow_token,gross_lp_activity_token,recycling_share,lp_add_event_count,lp_remove_event_count,active_lp_count,lp_identity_coverage,withdrawal_amount_coverage,actual_transfer_in_token,actual_transfer_out_token,actual_transfer_net_token,pool_transfer_event_count,price_return,tvl_change,net_lp_flow_ratio,gross_lp_activity_ratio,actual_transfer_net_ratio,withdrawal_ratio,volume_turnover,close_vwap_gap,measured_pool_count,verified_pool_count,data_coverage,is_imputed
2025-04-12T09:00:00+00:00,0.003993816047157382,0.003993816047157382,0.003986938267798893,0.003986938267798893,0.003991144190548509,WETH,pool_swap_ratio,5,37,331245.2706537667,,22252138,419.8256776790539,,5,3,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,,,,,,,,-0.0010538137809141812,1,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T10:00:00+00:00,0.004010139532814757,0.004012336718600114,0.004010139532814757,0.004012336718600114,0.00401231265695808,WETH,pool_swap_ratio,2,409,331063.88422429975,,22252406,181.38642946692352,,2,2,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.006350209536255867,-0.0005477394738271218,0.0,0.0,0.0,0.0,0.0005475894919463386,5.996950908748744e-06,1,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T11:00:00+00:00,0.0040145477097756075,0.0040145477097756075,0.003972840467975986,0.003972840467975986,0.003981022902293609,WETH,pool_swap_ratio,8,109,331861.8257718062,,22252730,802.9234287657297,,8,3,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.00989247246391815,0.002407334399106568,0.0,0.0,0.0,0.0,0.002425282451593963,-0.002055359770200882,1,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T12:00:00+00:00,0.003970484323365513,0.003975946081649758,0.003953510091353903,0.003953510091353903,0.003962568042533321,WETH,pool_swap_ratio,7,781,332611.60768526536,,22252974,1184.645308716694,,7,4,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.004877506943445857,0.0022567711331338233,0.0,0.0,0.0,0.0,0.0035696944231581374,-0.0022858790264778106,1,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T13:00:00+00:00,0.003953201692091031,0.003953201692091031,0.0038551101420838886,0.0038551101420838886,0.003902673226974179,WETH,pool_swap_ratio,37,217,341468.0715674774,,22253320,4720.238669138442,,37,9,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.02520423720187838,0.026278713976710957,0.0,0.0,0.0,0.0,0.014191442992587861,-0.012187309088946496,2,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T14:00:00+00:00,0.0038275945608218557,0.003849636822080054,0.00382044200220099,0.0038319318391292823,0.0038378688145515143,WETH,pool_swap_ratio,9,169,342624.18599382247,,22253624,2717.7349094856054,,9,5,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.006030505168301447,0.003379998864845951,0.0,0.0,0.0,0.0,0.007958972260598468,-0.0015469458986512308,2,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T15:00:00+00:00,0.0038275215743639986,0.0038493875837116763,0.003787835425364874,0.0038014799647484265,0.0038150178373884415,WETH,pool_swap_ratio,12,1081,343969.0437164412,,22253847,1440.8968335931954,,12,10,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.007978617348583968,0.003917485300902715,0.0,0.0,0.0,0.0,0.004205473205032802,-0.00354857387751617,2,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T16:00:00+00:00,0.003799459034066143,0.003861608801852053,0.003777953140181997,0.003861608801852053,0.003841032833312675,WETH,pool_swap_ratio,13,601,342179.1085781545,,22254184,1935.8002792260718,,13,4,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,0.015693429371057745,-0.005217354860132195,0.0,0.0,0.0,0.0,0.0056278328372534984,0.005356884315313781,2,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T17:00:00+00:00,0.003867117174918009,0.0038828919233632703,0.003840804920488997,0.003840804920488997,0.003863040556815622,WETH,pool_swap_ratio,15,277,342144.6793611876,,22254508,1840.8030599856588,,15,6,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.005401925345084137,-0.00010062259299686965,0.0,0.0,0.0,0.0,0.005379647716176147,-0.005755993497762901,2,7,price=observed;tvl=observed;lp_amount=none,False
2025-04-12T18:00:00+00:00,0.00383901591724448,0.003841253656676122,0.0038003436320034113,0.0038224947166597026,0.0038224124744839633,WETH,pool_swap_ratio,21,13,343936.99227681826,,22254828,2483.0054542532116,,21,7,0.0,0.0,0.0,0.0,,0,0,0,,,0.0,0.0,0.0,0,-0.004778682692908304,0.005224791936592998,0.0,0.0,0.0,0.0,0.007257179795661847,2.1515777349545573e-05,2,7,price=observed;tvl=observed;lp_amount=none,False
