bucket_start,price_open,price_high,price_low,price_close,price_vwap,price_unit,price_source,price_trade_count,price_staleness_seconds,tvl_token_close,tvl_usd_close,tvl_snapshot_block,volume_token,volume_usd,swap_count,active_trader_count,liquidity_added_token,liquidity_removed_token,net_lp_flow_token,gross_lp_activity_token,recycling_share,lp_add_event_count,lp_remove_event_count,active_lp_count,lp_identity_coverage,withdrawal_amount_coverage,actual_transfer_in_token,actual_transfer_out_token,actual_transfer_net_token,pool_transfer_event_count,price_return,tvl_change,net_lp_flow_ratio,gross_lp_activity_ratio,actual_transfer_net_ratio,withdrawal_ratio,volume_turnover,close_vwap_gap,measured_pool_count,verified_pool_count,data_coverage,is_imputed
2022-04-14T02:00:00+00:00,0.0006955949241903687,0.0007230843293283078,0.000694576599020742,0.0007176539422374178,0.0007150916293164189,WETH,pool_swap_ratio,14,347,1671978.2457,,14580974,18932.821,,14,7,0.0,0.0,0.0,0.0,,0,0,,,,6188.8264,12743.9946,-6555.1682,14,,,,,,,,0.003583195238137993,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T03:00:00+00:00,0.0007089203919180166,0.000710868579919222,0.0006972040705418242,0.0007021516056396151,0.0007037981855434866,WETH,pool_swap_ratio,9,1750,1677470.0751,,14581169,11338.162599999998,,9,5,0.0,0.0,0.0,0.0,,0,0,,,,8414.996,2923.1666,5491.829399999999,9,-0.021838135102563463,0.0032792470851053398,0.0,0.0,0.003284629697858753,0.0,0.006781285958211195,-0.002339562587249211,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T04:00:00+00:00,0.0007087294811913667,0.000726928260888263,0.0006929024115977268,0.0007085874801535926,0.0007067063296401788,WETH,pool_swap_ratio,17,175,1675211.2112999998,,14581534,32796.5142,,17,10,0.0,0.0,0.0,0.0,,0,0,,,,15268.8252,17527.689,-2258.863799999999,17,0.009124180690772326,-0.0013474970919289159,0.0,0.0,-0.001346589625371016,0.0,0.019551176910291457,0.0026618560419169324,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T05:00:00+00:00,0.0007120351501606974,0.0008004046788657084,0.0007120351501606974,0.0007184221084628046,0.0007479659337518061,WETH,pool_swap_ratio,11,142,1671550.9512,,14581822,22101.9731,,11,8,0.0,0.0,0.0,0.0,,0,0,,,,9220.8565,12881.116600000001,-3660.2601000000013,11,0.0137837672511266,-0.002187344891359049,0.0,0.0,-0.002184954395786046,0.0,0.01319354416381227,-0.039498891534818004,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T06:00:00+00:00,0.0007193826674671465,0.0007234742243710246,0.0007173663330612768,0.0007173663330612768,0.0007195894758504396,WETH,pool_swap_ratio,5,281,1672003.0152999999,,14582076,1976.9131,,5,5,0.0,0.0,0.0,0.0,,0,0,,,,1214.4886000000001,762.4245,452.06410000000017,5,-0.0014706562071159486,0.0002704093352665062,0.0,0.0,0.0002704458991665585,0.0,0.0011826819269737377,-0.0030894598431077114,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T07:00:00+00:00,0.0007135909468406843,0.0007180002795926817,0.0007135909468406843,0.0007180002795926817,0.0007146889329168669,WETH,pool_swap_ratio,3,324,1672739.1877,,14582325,3768.5238,,3,3,0.0,0.0,0.0,0.0,,0,0,,,,2252.3481,1516.1756999999998,736.1724000000004,3,0.0008833235593422268,0.0004401968027475891,0.0,0.0,0.00044029370357798805,0.0,0.002253897729558718,0.004633269837130527,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T08:00:00+00:00,0.0007412755239699034,0.000782375141801777,0.0006858637469324042,0.0007194493053325926,0.0007332546881208755,WETH,pool_swap_ratio,24,1708,1672842.4636,,14582480,73031.6181,,24,10,0.0,0.0,0.0,0.0,,0,0,,,,36567.447,36464.17110000001,103.27589999999327,22,0.0020161072025436893,6.17386815189933e-05,0.0,0.0,6.174058739067184e-05,0.0,0.04365989547983136,-0.01882754111489182,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T09:00:00+00:00,0.0007186743132898888,0.0007264284721372443,0.0007103651450490208,0.0007159034911010651,0.0007174028171934092,WETH,pool_swap_ratio,14,161,1672324.5495,,14582864,12977.278099999998,,14,10,0.0,0.0,0.0,0.0,,0,0,,,,6229.682,6747.5961,-517.9141,14,-0.004940696744737347,-0.0003096491757272525,0.0,0.0,-0.0003096012393692085,0.0,0.007757621164202493,-0.002089936164747286,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T10:00:00+00:00,0.0007191360929685155,0.0007191360929685155,0.0007062200022819601,0.0007062200022819601,0.000712253603927523,WETH,pool_swap_ratio,10,315,1675542.7666,,14583134,10433.7087,,10,8,0.0,0.0,0.0,0.0,,0,0,,,,6825.9629,3607.7458,3218.2171000000003,10,-0.013618561997238677,0.0019225481701653933,0.0,0.0,0.0019243974508191004,0.0,0.0062390453474593325,-0.008471142318258962,2,2,price=observed;tvl=observed;lp_amount=none,False
2022-04-14T11:00:00+00:00,0.0007125634261782281,0.0007258153118197035,0.0007103757299632848,0.0007187481960498829,0.0007172834775217571,WETH,pool_swap_ratio,12,234,1672614.2072,,14583400,10306.4364,,12,8,0.0,0.0,0.0,0.0,,0,0,,,,3688.9385,6617.497899999999,-2928.559399999999,12,0.01758427535120421,-0.001749356538393963,0.0,0.0,-0.001747827306098914,0.0,0.0061511031562111376,0.00204203578365747,2,2,price=observed;tvl=observed;lp_amount=none,False
